時間,開盤價,最高價,最低價,收盤價,SMA10,SMA20,SMA60,成交量,買賣超(元),主力累計買賣超(元),買進(元),賣出(元)
2024/1/31,17970.41,17996.33,17874.95,17889.56,17851.63,17663.63,17481.51,2778.5,-158億,-947億,73億,231億
2024/2/1,17871.27,17968.11,17832.95,17968.11,17925.66,17684.55,17501.97,3125.53,69億,-878億,217億,148億
2024/2/2,18016.35,18059.93,17985.89,18059.93,17963.5,17711.59,17523.87,3345.42,102億,-776億,197億,96億
2024/2/5,18047.4,18115.8,17992.17,18096.07,17991.6,17737.76,17547.43,3245.79,-37億,-814億,208億,245億
2024/2/15,18664.45,18725.47,18550.86,18644.57,18068.6,17793.21,17577.52,5151.83,563億,-251億,661億,98億
2024/2/16,18639.66,18715.69,18585.14,18607.25,18141.74,17850.29,17605.71,4161.87,42億,-208億,190億,148億
2024/2/19,18561.04,18663.74,18561.04,18635.8,18205.06,17904.82,17630.82,3748.71,-69億,-278億,119億,188億
2024/2/20,18610.21,18756.33,18610.21,18753.16,18280.87,17966.83,17657.19,3595.02,36億,-241億,143億,107億
2024/2/21,18673.49,18729.03,18645.27,18676.31,18336.54,18023.31,17681.65,3487.03,-67億,-308億,101億,168億
2024/2/22,18826.85,18881.77,18758.15,18852.78,18418.35,18098.6,17709.02,4050.57,170億,-138億,263億,93億
2024/2/23,18950.07,19012.38,18889.19,18889.19,18518.32,18184.97,17733.56,4524.58,181億,43億,298億,117億
2024/2/26,18899.39,18974.08,18854.71,18948.05,18616.31,18270.99,17760.86,3608.58,44億,87億,154億,110億
2024/2/27,18964.49,19023.01,18752.53,18854.41,18695.76,18329.63,17786.85,4306.76,-167億,-80億,99億,266億
2024/2/29,18796.54,19019.69,18794.62,18966.77,18782.83,18387.21,17814.84,4267.39,87億,7億,309億,223億
2024/3/1,19021.35,19041.92,18923.46,18935.93,18811.97,18440.28,17844.82,4086.41,5億,11億,181億,176億
2024/3/4,18952.69,19333.39,18952.69,19305.31,18881.77,18511.76,17877.55,4984.03,384億,395億,467億,83億
2024/3/5,19398.97,19453.85,19332.73,19386.92,18956.88,18580.97,17911.16,4344.64,99億,494億,227億,128億
2024/3/6,19283.61,19532.3,19246.3,19499.45,19031.51,18656.19,17945.59,4246.93,30億,524億,166億,136億
2024/3/7,19678.36,19794.57,19630.79,19693.52,19133.23,18734.89,17983.17,5194.82,36億,560億,259億,223億
2024/3/8,19966.49,20065.5,19638.13,19785.32,19226.49,18822.42,18022.57,5890.68,268億,829億,503億,235億
2024/3/11,19671.9,19828.7,19649.67,19726.08,19310.18,18914.25,18062.54,4141.2,-24億,805億,210億,234億
2024/3/12,19672.76,19917.06,19664.71,19914.55,19406.83,19011.57,18105.1,4668.73,178億,983億,294億,116億
2024/3/13,20024.83,20112.81,19866.73,19928.51,19514.24,19105,18149.26,5520.08,-7億,976億,139億,146億
2024/3/14,19920.63,19995.51,19775.5,19937.92,19611.35,19197.09,18191.83,4893.06,-51億,926億,165億,216億
2024/3/15,19845.45,19888.13,19682.5,19682.5,19686.01,19248.99,18229.57,5705.95,-122億,804億,214億,336億
2024/3/18,19706.11,19879.86,19706.11,19879.85,19743.46,19312.62,18270.05,4272.4,69億,873億,236億,167億
2024/3/19,19798.12,19921.25,19762.16,19857.2,19790.49,19373.69,18309.86,4717.94,32億,905億,350億,318億
2024/3/20,19879.25,19994.42,19728.43,19784.45,19818.99,19425.25,18345.38,5322.23,-194億,711億,199億,393億
2024/3/21,19843.8,20199.3,19843.8,20199.09,19869.55,19501.39,18387.47,4941.94,276億,986億,418億,142億
2024/3/22,20232.06,20296.1,20084.31,20228.43,19913.86,19570.17,18430.41,5064.19,54億,1040億,182億,129億
2024/3/25,20228.64,20285.38,20172.8,20192.25,19960.48,19635.33,18474,3765.39,-52億,988億,111億,163億
2024/3/26,20208.88,20397.07,19977.4,20126.49,19981.67,19694.25,18515.52,4935.69,-86億,902億,165億,251億
2024/3/27,20158.07,20255.1,20108.96,20200.12,20008.83,19761.53,18559.8,3917.69,70億,972億,185億,116億
2024/3/28,20213.34,20222.2,20065.93,20146.55,20029.69,19820.52,18602.29,4519.3,-4億,967億,287億,292億
2024/3/29,20156.34,20335.92,20156.34,20294.45,20090.89,19888.45,18647.12,4830.37,437億,1405億,622億,185億
2024/4/1,20319.73,20387.23,20217.58,20222.33,20125.14,19934.3,18688.3,3651.84,-143億,1262億,80億,223億
2024/4/2,20359.81,20466.57,20359.81,20466.57,20186.07,19988.28,18731.22,4174.86,84億,1346億,193億,108億
2024/4/3,20388.84,20403.73,20269.66,20337.6,20241.39,20030.19,18771.67,3843.51,-196億,1150億,117億,314億
2024/4/8,20395.05,20487.83,20379.83,20417.7,20263.25,20066.4,18813.12,4156.88,-84億,1066億,121億,205億
2024/4/9,20521.56,20820.81,20521.56,20796.2,20320.03,20116.94,18862.16,4526.94,179億,1245億,260億,82億
2024/4/10,20789.42,20883.69,20763.53,20763.53,20377.15,20168.81,18915.56,4349.96,-21億,1224億,134億,155億
2024/4/11,20713.25,20770.83,20651.88,20753.22,20439.83,20210.75,18968.95,4506.26,-59億,1165億,132億,190億
2024/4/12,20772.79,20825.04,20713.87,20736.57,20493.47,20251.15,19022.58,4890.34,-46億,1119億,185億,232億
2024/4/15,20586.53,20623.77,20449.77,20449.77,20523.79,20276.74,19070.53,4881.19,-346億,772億,120億,466億
2024/4/16,20365.11,20365.11,19844.54,19901.96,20484.55,20287.72,19109.97,5486.33,-499億,274億,87億,586億
2024/4/17,19986.62,20264.99,19986.62,20213.33,20483.65,20304.39,19155.77,4116.38,-222億,52億,109億,330億
2024/4/18,20126.57,20363.09,20057.81,20301.2,20467.11,20326.59,19201.7,4551.59,-20億,32億,191億,211億
2024/4/19,19992.06,19992.06,19291.88,19527.12,20386.06,20313.72,19235.27,7239.66,-823億,-791億,162億,985億
2024/4/22,19466.44,19695.49,19395.31,19411.22,20285.41,20274.33,19266.34,4916.6,-135億,-926億,112億,246億
2024/4/23,19564.38,19709,19509.74,19599.28,20165.72,20242.87,19303.88,3508.28,15億,-911億,188億,173億
2024/4/24,19770.46,20165.77,19770.46,20131.74,20102.54,20239.85,19353.38,4339.07,331億,-580億,433億,102億
2024/4/25,20003,20003,19848.57,19857.42,20012.96,20226.39,19397.21,3664.98,-216億,-797億,111億,328億
2024/4/26,20094.17,20226.29,20087.61,20120.51,19951.36,20222.41,19437.86,4260.82,239億,-558億,329億,90億
2024/4/29,20235.93,20495.52,20235.93,20495.52,19955.93,20239.86,19482.53,4253.4,338億,-220億,412億,74億
2024/4/30,20508.48,20559.97,20396.6,20396.6,20005.39,20244.97,19524.57,3643.95,54億,-166億,206億,152億
2024/5/2,20360.67,20360.67,20222.44,20222.44,20006.31,20244.98,19563.68,3999.16,-146億,-312億,103億,250億
2024/5/3,20381.98,20521.49,20272.34,20330.32,20009.22,20238.16,19602.47,4113.18,89億,-223億,239億,150億
2024/5/6,20479.8,20639.9,20479.8,20523.31,20108.84,20247.45,19644.61,4190.96,202億,-21億,333億,131億
2024/5/7,20634.62,20689.19,20493.8,20653.53,20233.07,20259.24,19686.84,4126.73,67億,46億,149億,82億
2024/5/8,20604.18,20700.51,20547.48,20700.51,20343.19,20254.46,19731.27,4259.81,37億,83億,240億,203億
2024/5/9,20710.05,20754.61,20560.77,20560.77,20386.09,20244.32,19775.79,4249.29,-160億,-77億,130億,290億
2024/5/10,20582.12,20765.82,20574.01,20708.84,20471.24,20242.1,19821.47,4428.38,184億,107億,281億,96億
2024/5/13,20905.16,20933.28,20816.42,20857.71,20544.96,20248.16,19868.1,4344.85,91億,198億,239億,147億
2024/5/14,20835.95,20994.53,20816.77,20985.85,20593.99,20274.96,19916.26,4763.83,245億,443億,315億,70億
2024/5/15,20984.7,21308.32,20984.7,21147.21,20669.05,20337.22,19957.97,4988.12,266億,709億,419億,153億
2024/5/16,21319.02,21515.52,21249.88,21304.26,20777.23,20391.77,20002.93,5362.62,370億,1079億,547億,177億
2024/5/17,21346.75,21346.75,21218.34,21258.47,20870.05,20439.63,20046.64,4233.07,11億,1090億,158億,147億
2024/5/20,21278.38,21338.35,21102.18,21271.63,20944.88,20526.86,20088.61,4509.96,-12億,1078億,157億,169億
2024/5/21,21239.26,21307.08,21131.62,21236.75,21003.2,20618.13,20131.28,3792.87,-27億,1051億,98億,125億
2024/5/22,21248.99,21567.48,21248.99,21551.83,21088.33,20715.76,20176.27,4488.22,320億,1370億,398億,79億
2024/5/23,21668.84,21668.84,21475.99,21607.43,21193,20789.55,20221.57,5196.62,203億,1574億,320億,117億
2024/5/24,21442.67,21608.72,21381.25,21565.34,21278.65,20874.94,20265.19,4242.52,74億,1648億,213億,139億
2024/5/27,21699.98,21871.34,21699.98,21803.77,21373.25,20959.1,20314.35,5032.41,120億,1767億,246億,126億
2024/5/28,21812.2,21937.4,21812.2,21858.41,21460.51,21027.25,20362.54,4849.12,-17億,1750億,192億,209億
2024/5/29,21846.41,21906.1,21662.5,21662.5,21512.04,21090.54,20407.99,4925.7,-285億,1465億,166億,451億
2024/5/30,21481.39,21558.36,21364.24,21364.48,21518.06,21147.65,20442.31,4309.05,-451億,1015億,117億,568億
2024/5/31,21400.83,21539.03,21174.22,21174.22,21509.64,21189.84,20472.1,6894.85,-389億,626億,426億,815億
2024/6/3,21388.71,21612.54,21372.08,21536.76,21536.15,21240.51,20506.05,4399.76,-19億,606億,161億,180億
2024/6/4,21513.85,21529.98,21308.97,21356.62,21548.14,21275.67,20533.77,4539.45,-335億,272億,140億,475億
2024/6/5,21385,21510.86,21264.63,21484.88,21541.44,21314.89,20562.09,4112.59,-176億,96億,133億,309億
2024/6/6,21856.13,21970.63,21847.68,21902.7,21570.97,21381.98,20598.37,4863.03,184億,280億,283億,98億
2024/6/7,21823.62,21920.85,21823.62,21858.38,21600.27,21439.46,20630.77,4607.02,-62億,218億,163億,225億
2024/6/11,21984.42,22003.71,21792.12,21792.12,21599.11,21486.18,20661.83,5178.94,-307億,-88億,135億,442億
2024/6/12,21841.81,22094.94,21841.81,22048.96,21618.16,21539.34,20697.01,4571.44,147億,58億,290億,143億
2024/6/13,22217.64,22440.1,22211.08,22312.04,21683.12,21597.58,20740.84,5283.35,267億,325億,408億,141億
2024/6/14,22311.93,22504.72,22252.02,22504.72,21797.14,21657.6,20784.59,5082.59,210億,535億,352億,142億
2024/6/17,22468.11,22567.34,22431.26,22496.53,21929.37,21719.5,20828.58,4536.6,-123億,412億,147億,269億
2024/6/18,22690.34,22787.67,22642.94,22757.43,22051.44,21793.79,20878.12,4689.12,152億,564億,246億,93億
2024/6/19,22858.45,23275.3,22858.45,23209.54,22236.73,21892.43,20928.3,6180.91,350億,914億,517億,168億
2024/6/20,23196.69,23406.1,23180.7,23406.1,22428.85,21985.15,20981.26,5217.21,175億,1089億,335億,160億
2024/6/21,23193.9,23351.17,23151.15,23253.39,22563.92,22067.44,21032.28,6506.75,-206億,884億,414億,620億
2024/6/24,23124.31,23131.68,22813.7,22813.7,22659.45,22129.86,21077.07,5168.76,-507億,376億,189億,697億
2024/6/25,22695.15,22875.97,22503,22875.97,22767.84,22183.47,21121.66,4817.68,-218億,159億,178億,396億
2024/6/26,22938.57,23074.74,22893.75,22986.69,22861.61,22239.89,21169,4723.16,-78億,80億,248億,326億
2024/6/27,22859.93,22922.56,22765.16,22905.98,22921.01,22302.06,21212.52,4497.24,-189億,-109億,169億,357億
2024/6/28,22896.72,23142.4,22896.72,23032.25,22973.76,22385.45,21259.36,4481.99,84億,-25億,299億,216億
2024/7/1,23042.7,23187.88,23015.17,23058.57,23029.96,22479.67,21302.56,4354.72,-19億,-44億,158億,176億
2024/7/2,23012.74,23041.9,22833.78,22879.37,23042.16,22546.8,21344.92,4908.74,-341億,-385億,173億,514億
2024/7/3,23009.82,23172.43,22994.28,23172.43,23038.45,22637.59,21390.83,5041.61,147億,-238億,308億,161億
2024/7/4,23360.88,23571.82,23360.88,23522.53,23050.09,22739.47,21436.27,5496,392億,154億,521億,129億
2024/7/5,23532.01,23628.86,23491.79,23556.59,23080.41,22822.16,21482.82,4948.01,-40億,114億,156億,196億
2024/7/8,23550.64,24011.64,23505.86,23878.15,23186.85,22923.15,21534.9,5665.31,-73億,41億,206億,278億
2024/7/9,23888.2,24126.66,23607.92,23900.08,23289.26,23028.55,21587.63,6094.28,-110億,-68億,176億,286億
2024/7/10,23744.88,24040.61,23682.49,24007.08,23391.3,23126.46,21646.92,5274.29,-32億,-101億,174億,207億
2024/7/11,24242.03,24416.67,24151.8,24390.03,23539.71,23230.36,21721.72,5761.84,41億,-60億,177億,136億
2024/7/12,23955.67,24045.73,23774.22,23916.93,23628.18,23300.97,21783.45,6008.06,-435億,-495億,191億,626億
2024/7/15,23927.91,24018.31,23759.51,23879.36,23710.26,23370.11,21843.08,4741.66,-168億,-664億,95億,263億
2024/7/16,23880.33,24174.18,23861.77,23997.25,23822.04,23432.1,21917.58,4794.72,-68億,-731億,126億,194億
2024/7/17,23827.27,23993.68,23650.94,23769.82,23881.78,23460.11,21990.23,5596.26,-396億,-1127億,114億,510億
2024/7/18,23373.01,23450.91,23148.74,23398.47,23869.38,23459.73,22053.55,6052.77,-519億,-1646億,174億,693億
2024/7/19,23228.04,23235.82,22865.84,22869.26,23800.64,23440.53,22099.17,5651.14,-670億,-2317億,138億,808億
2024/7/22,22818.86,22818.86,22130.88,22256.99,23638.53,23412.69,22139.16,5694.26,-182億,-2499億,200億,382億
2024/7/23,22514.75,22871.84,22514.75,22871.84,23535.7,23412.48,22185.02,4058.35,48億,-2451億,237億,189億
2024/7/26,22206.93,22206.93,21889.61,22119.21,23346.92,23369.11,22212.08,4910.73,-847億,-3298億,176億,1023億
2024/7/29,22321.37,22471.4,22128.14,22164.49,23124.36,23332.04,22241.55,4091.95,-138億,-3436億,168億,306億
2024/7/30,22040.04,22276.39,21833.85,22223.57,22955.03,23291.6,22274.9,3940.14,-217億,-3653億,145億,362億
2024/7/31,22088.78,22315.31,22046.29,22199.35,22787.03,23248.64,22306.05,3880.65,-142億,-3795億,125億,267億
2024/8/1,22546.4,22652.21,22465.06,22642.1,22651.51,23236.78,22341.36,4418.53,131億,-3664億,319億,188億
2024/8/2,22141.2,22141.2,21636.22,21638.09,22438.34,23160.06,22357.77,5425.62,-1076億,-4740億,195億,1271億
2024/8/5,20982.92,20982.92,19783.5,19830.88,22081.58,22975.48,22343.28,6679.17,-843億,-5583億,229億,1072億
2024/8/6,20344.39,20751.5,19662.74,20501.02,21844.75,22822.7,22342.28,6520.73,219億,-5365億,409億,191億
2024/8/7,20638.28,21306.23,20638.28,21295.28,21748.58,22693.56,22352.06,4537.38,44億,-5321億,232億,188億
2024/8/8,21047.16,21074.19,20723.26,20870.1,21548.41,22542.06,22352.26,4136.1,-410億,-5730億,122億,531億
2024/8/9,21212,21613.76,21212,21469,21483.39,22415.15,22360.32,4657.07,239億,-5491億,451億,211億
2024/8/12,21598.93,21897.98,21598.93,21773.26,21444.27,22284.31,22370.75,3909.06,182億,-5308億,324億,141億
2024/8/13,21816.07,21866.63,21698.47,21796.57,21401.57,22178.3,22378.95,3489.92,-45億,-5354億,154億,199億
2024/8/14,21952.03,22155.29,21942.22,22027.25,21384.36,22085.69,22391.77,4183.46,196億,-5158億,361億,165億
2024/8/15,22005.69,22089.04,21895.17,21895.17,21309.66,21980.59,22402.16,3305.92,-12億,-5170億,124億,136億
2024/8/16,22114.72,22374.94,22114.72,22349.33,21380.79,21909.56,22420.7,4273.29,538億,-4631億,640億,102億
2024/8/19,22338.83,22485.91,22307.17,22409.63,21638.66,21860.12,22435,3254.31,1649萬,-4631億,167億,167億
2024/8/20,22464.07,22545.89,22369.25,22429.1,21831.47,21838.11,22448.69,3588.08,4億,-4627億,143億,139億
2024/8/21,22316.78,22358.88,22165.82,22237.89,21925.73,21837.16,22459.9,3446.43,-190億,-4817億,142億,331億
2024/8/22,22254.59,22315.92,22096.26,22148.83,22053.6,21801.01,22465.65,2983.33,-114億,-4930億,65億,179億
2024/8/23,22042.59,22159.27,21935.98,22158.05,22122.51,21802.95,22470.65,3142.55,9億,-4921億,130億,122億
2024/8/26,22250.49,22449.45,22164.53,22240.12,22169.19,21806.73,22480.28,3523.52,-43億,-4964億,147億,189億
2024/8/27,22179.21,22205.11,22059.51,22185,22208.04,21804.8,22493.95,2935.61,-101億,-5065億,89億,190億
2024/8/28,22210.57,22370.66,22108.86,22370.66,22242.38,21813.37,22513.89,3163.11,-64億,-5129億,116億,179億
2024/8/29,22136.31,22273.62,22010.89,22201.85,22273.05,21791.35,22524.98,3419.12,-180億,-5309億,120億,300億
2024/8/30,22230.07,22342.25,22230.07,22268.09,22264.92,21822.85,22540.17,4194.69,-21億,-5330億,231億,252億
2024/9/2,22341.9,22439.31,22178.04,22235.1,22247.47,21943.07,22552.67,2945.64,-171億,-5501億,73億,243億
2024/9/3,22240.11,22303.5,22092.21,22092.21,22213.78,22022.62,22555.83,2975.29,-99億,-5600億,80億,179億
2024/9/4,21574.65,21574.65,20922.17,21092.75,22099.27,22012.5,22543.07,5075.32,-1044億,-6644億,188億,1232億
2024/9/5,21271.09,21488.81,21150.99,21187.71,22003.15,22028.38,22533,3299.47,-244億,-6888億,103億,347億
2024/9/6,21255.45,21461.71,21125.14,21435.19,21930.87,22026.69,22522.77,2755.44,-4億,-6892億,148億,153億
2024/9/9,21127.81,21163.91,20922.51,21144.44,21821.3,21995.25,22503.31,3092.44,-416億,-7308億,128億,544億
2024/9/10,21252.57,21324.43,20977,21064.08,21709.21,21958.62,22479.3,3346.49,-246億,-7554億,121億,367億
2024/9/11,21089.18,21134.05,21031,21031,21575.24,21908.81,22454.87,2385.11,-48億,-7602億,81億,129億
2024/9/12,21373.64,21706.85,21373.64,21653.25,21520.38,21896.71,22436.47,3160.3,411億,-7191億,487億,76億
2024/9/13,21754.36,21796.39,21643.22,21759.65,21469.54,21867.23,22412.3,2535.39,35億,-7156億,145億,110億
2024/9/16,21800,21854.74,21736.7,21850.08,21431.04,21839.25,22386.37,2355.98,-25億,-7181億,104億,129億
2024/9/18,21813.54,21859.16,21584.63,21678.84,21389.7,21801.74,22360.13,3366.58,-202億,-7383億,126億,329億
2024/9/19,21675.4,22042.69,21656.66,22042.69,21484.69,21791.98,22347.28,3345.67,316億,-7068億,438億,123億
2024/9/20,22246.24,22354.54,22136.53,22159.42,21581.86,21792.51,22335.33,4760.49,264億,-6803億,399億,135億
2024/9/23,22170.94,22307.46,22170.94,22285.53,21666.9,21798.88,22323.65,3051.73,197億,-6607億,283億,87億
2024/9/24,22273.79,22431.78,22154.55,22431.78,21795.63,21808.47,22315.74,3527.72,139億,-6468億,245億,106億
2024/9/25,22569.29,22785.32,22569.29,22761.6,21965.38,21837.3,22311.23,4474.3,497億,-5970億,627億,130億
2024/9/26,22841.42,22961.77,22769.24,22858.81,22148.17,21861.7,22307.9,4475.61,259億,-5711億,342億,83億
2024/9/27,22978.97,23079.21,22806.83,22822.79,22265.12,21892.75,22306.96,4346.95,295億,-5416億,386億,91億
2024/9/30,22643.91,22691.23,22224.54,22224.54,22311.61,21890.57,22291.16,4051.54,-476億,-5892億,124億,600億
2024/10/1,22329.65,22446.86,22311.33,22390.39,22365.64,21898.34,22272.29,2861.82,-127億,-6020億,93億,221億
2024/10/4,22459.1,22493.05,22193.5,22302.71,22428.03,21908.86,22251.4,4155.73,-218億,-6237億,142億,359億
2024/10/7,22479.24,22719.07,22479.24,22702.56,22494.01,21989.35,22231.8,3879.25,132億,-6105億,291億,159億
2024/10/8,22691.32,22691.32,22418.38,22611.39,22539.21,22060.54,22210.32,3868.4,-251億,-6356億,112億,362億
2024/10/9,22637.17,22885.95,22637.17,22659.08,22576.57,22121.73,22187.86,4188.96,154億,-6202億,287億,133億
2024/10/11,22726.19,23011.11,22726.19,22901.64,22623.55,22209.59,22163.05,3628.51,242億,-5959億,336億,93億
2024/10/14,22947.32,23015.55,22799.14,22975.29,22644.92,22305.15,22147.36,3224.45,124億,-5836億,199億,76億
2024/10/15,23083.7,23353.91,23082.06,23292.04,22688.24,22418.2,22137.57,4281.57,374億,-5461億,456億,82億
2024/10/16,22990.64,23258.52,22866.73,23010.98,22707.06,22486.09,22121.13,4273.24,-260億,-5721億,161億,421億
2024/10/17,23114.21,23191.79,22950.7,23053.84,22789.99,22550.8,22109.2,3815.82,28億,-5693億,199億,171億
2024/10/18,23620.57,23713.7,23378.36,23487.27,22899.68,22632.66,22110.68,5001.81,430億,-5263億,619億,189億
2024/10/21,23602.98,23678.51,23480.06,23542.53,23023.66,22725.84,22121.9,3647.59,150億,-5114億,259億,109億
2024/10/22,23428.11,23535.43,23269.86,23535.43,23106.95,22800.48,22143.21,3840.78,55億,-5059億,208億,153億
2024/10/23,23402.24,23486.45,23318.84,23334.76,23179.29,22859.25,22150.92,3418.6,-136億,-5195億,130億,266億
2024/10/24,23446.64,23446.64,23150.77,23192.52,23232.63,22904.6,22168.81,3764,-196億,-5391億,112億,308億
2024/10/25,23255.07,23388.53,23222.77,23348.45,23277.31,22950.43,22188.54,3071.61,93億,-5298億,219億,126億
2024/10/28,23455.69,23547.12,23164.42,23198.07,23299.59,22972.25,22204.78,3354.1,-45億,-5342億,163億,208億
2024/10/29,23048.45,23056.57,22711.1,22926.59,23263.04,22975.64,22216.9,3514.76,-377億,-5720億,82億,459億
2024/10/30,22985.13,23116.33,22801.45,22820.43,23243.99,22975.53,22219.88,3392.43,-38億,-5758億,183億,221億
2024/11/1,22438.93,22828.98,22231.94,22780.08,23216.61,23003.3,22238.91,4262.18,-126億,-5884億,244億,370億
2024/11/4,22839.18,23020.99,22792.77,22965.39,23164.43,23032.05,22291.15,3175.44,36億,-5848億,173億,138億
2024/11/5,22870.11,23178.8,22849.83,23106.79,23120.85,23072.26,22334.58,3345.43,188億,-5661億,269億,81億
2024/11/6,23112.95,23439.39,23035.3,23217.38,23089.05,23098,22366.62,4087.6,165億,-5495億,316億,151億
2024/11/7,23180.01,23518.63,23132.94,23408.82,23096.45,23137.87,22408.93,4324.61,274億,-5221億,395億,121億
2024/11/8,23608.11,23699.7,23509.13,23553.89,23132.59,23182.61,22443.68,4315.46,162億,-5059億,282億,120億
2024/11/11,23477.75,23563.8,23306.66,23529.64,23150.71,23214.01,22472.95,3642.5,-32億,-5091億,133億,165億
2024/11/12,23276.76,23276.76,22981.77,22981.77,23129.08,23214.33,22492.7,4510.5,-494億,-5585億,142億,636億
